"GoldLabel","Premise","Hypothesis","PairID","CZpremise","CZhypothesis"
"neutral","While traveling, a woman in a black jacket is resting on the shoulder of a man in a black jacket.","A man's wife lays on his shoulder","2758599631.jpg#0r1n","Během cesty leží žena v černém saku na rameni muže v černém saku.","Manželka muže mu leží na rameni"
"contradiction","A baseball player in the act of pick up a baseball with his hand.","A basketball player dunking the ball.","5892947599.jpg#2r1c","Hráč baseballu v okamžiku, kdy zvedne baseballový míček rukou.","Basketbalista smečuje míč."
"entailment","A baseball player in the act of pick up a baseball with his hand.","A baseball player playing in a game.","5892947599.jpg#2r1n","Hráč baseballu v okamžiku, kdy zvedne baseballový míček rukou.","Baseballista hrající ve hře."
"contradiction","A baseball player in the act of pick up a baseball with his hand.","A baseball player catching a baseball.","5892947599.jpg#2r1e","Hráč baseballu v okamžiku, kdy zvedne baseballový míček rukou.","Baseballový hráč chytající baseballový míček."
"neutral","A young boy in suspenders.","The boy's suspenders are blue.","499732144.jpg#4r1n","Mladý chlapec v kšandách.","Chlapcovy kšandy jsou modré."
"contradiction","A young boy in suspenders.","The boy is dressed in a formal suit.","499732144.jpg#4r1c","Mladý chlapec v kšandách.","Chlapec má na sobě slavnostní oblek."
"entailment","A young boy in suspenders.","The boy has suspenders attached to his pants.","499732144.jpg#4r1e","Mladý chlapec v kšandách.","Chlapec má kšandy připevněné ke kalhotám."
"neutral","A black and white dog jumps up and down in the snow.","A dog wants back inside from the cold.","3188319076.jpg#1r1n","Černobílý pes skáče ve sněhu nahoru a dolů.","Pes se chce vrátit dovnitř před zimou."
"entailment","A black and white dog jumps up and down in the snow.","A dog plays in the winter.","3188319076.jpg#1r1e","Černobílý pes skáče ve sněhu nahoru a dolů.","Pes si v zimě hraje."
"contradiction","A black and white dog jumps up and down in the snow.","A dog is warm in it's bed.","3188319076.jpg#1r1c","Černobílý pes skáče ve sněhu nahoru a dolů.","Pes je teplý ve své posteli."
"-","A man is standing in front of a temple while wearing a red hat and red shirt.","The man is in a church.","4948237706.jpg#1r1c","Před chrámem stojí muž v červeném klobouku a červené košili.","Ten muž je v kostele."
"neutral","A man is standing in front of a temple while wearing a red hat and red shirt.","The man is going into the temple to pray.","4948237706.jpg#1r1n","Před chrámem stojí muž v červeném klobouku a červené košili.","Ten muž se jde do chrámu pomodlit."
"entailment","A man is standing in front of a temple while wearing a red hat and red shirt.","The man is outside.","4948237706.jpg#1r1e","Před chrámem stojí muž v červeném klobouku a červené košili.","Ten muž je venku."
"contradiction","Many people on the beach holding a very large net.","The people are playing ice hockey on a pond as the snow begins to fall.","2538642969.jpg#2r1c","Mnoho lidí na pláži drží velmi velkou síť.","Lidé hrají hokej na rybníku, když začíná padat sníh."
"neutral","Many people on the beach holding a very large net.","The people are a part of a native tribe mending their fishing nets.","2538642969.jpg#2r1n","Mnoho lidí na pláži drží velmi velkou síť.","Lidé jsou součástí domorodého kmene, který spravuje své rybářské sítě."
"entailment","Many people on the beach holding a very large net.","There are many people in this picture, and they are all outside.","2538642969.jpg#2r1e","Mnoho lidí na pláži drží velmi velkou síť.","Na té fotce je mnoho lidí a všichni jsou venku."
"neutral","A group of girls in black and white spotted skirts cross a street.","A group of girls are walking to school.","4631131293.jpg#3r1n","Skupina dívek v černobílých puntíkovaných sukních přechází ulici.","Skupina dívek jde pěšky do školy."
"entailment","A group of girls in black and white spotted skirts cross a street.","A group of girls are outside.","4631131293.jpg#3r1e","Skupina dívek v černobílých puntíkovaných sukních přechází ulici.","Venku je skupina dívek."
"contradiction","A group of girls in black and white spotted skirts cross a street.","A group of girls are sitting on a bench.","4631131293.jpg#3r1c","Skupina dívek v černobílých puntíkovaných sukních přechází ulici.","Na lavičce sedí skupinka dívek."
"entailment","A child stuck up in a tree.","A tree has a child stuck up in it.","2711885008.jpg#4r1e","Dítě uvízlé na stromě.","Strom má v sobě zaseknuté dítě."
"neutral","A child stuck up in a tree.","A child is stuck in a tree after trying to hide.","2711885008.jpg#4r1n","Dítě uvízlé na stromě.","Dítě uvízlo na stromě, když se snažilo schovat."
"contradiction","A child stuck up in a tree.","A man is sawing down a telephone pole.","2711885008.jpg#4r1c","Dítě uvízlé na stromě.","Nějaký muž řeže telefonní sloup."
"entailment","A person wearing a blue backpack stands on a field above a scenic view.","The person is outdoors.","1434005938.jpg#0r1e","Osoba v modrém batohu stojí na poli nad vyhlídkou.","Ta osoba je venku."
"contradiction","A person wearing a blue backpack stands on a field above a scenic view.","The person is indoors.","1434005938.jpg#0r1c","Osoba v modrém batohu stojí na poli nad vyhlídkou.","Osoba je uvnitř."
"neutral","A person wearing a blue backpack stands on a field above a scenic view.","The person is taking a nature hike.","1434005938.jpg#0r1n","Osoba v modrém batohu stojí na poli nad vyhlídkou.","Ta osoba jde na výlet do přírody."
"entailment","A boy stands in the middle of a crowd of teenagers.","A person stands in the middle of a crowd of teenagers.","3363342011.jpg#0r1e","Chlapec stojí uprostřed davu teenagerů.","Člověk stojí uprostřed davu teenagerů."
"contradiction","A boy stands in the middle of a crowd of teenagers.","A girl stands in the middle of a crowd of teenagers.","3363342011.jpg#0r1c","Chlapec stojí uprostřed davu teenagerů.","Dívka stojí uprostřed davu teenagerů."
"neutral","A boy stands in the middle of a crowd of teenagers.","A sad boy stands in the middle of a crowd of teenagers.","3363342011.jpg#0r1n","Chlapec stojí uprostřed davu teenagerů.","Smutný chlapec stojí uprostřed davu teenagerů."
"entailment","A man and his camel in the dusty desert.","a man and his camel","425895906.jpg#4r1e","Muž a jeho velbloud v prašné poušti.","muž a jeho velbloud"
"contradiction","A man and his camel in the dusty desert.","the man and his goat in the farm","425895906.jpg#4r1c","Muž a jeho velbloud v prašné poušti.","muž a jeho koza na farmě"
"neutral","A man and his camel in the dusty desert.","the man is mexican","425895906.jpg#4r1n","Muž a jeho velbloud v prašné poušti.","ten muž je Mexičan"
"contradiction","A lab dog is standing on a fallen tree trunk with a guy in the background.","the animal is sitting under tree","359082432.jpg#2r1n","Laboratorní pes stojí na spadlém kmeni stromu s chlápkem v pozadí.","zvíře sedí pod stromem"
"-","A lab dog is standing on a fallen tree trunk with a guy in the background.","the animal is more inteligent then the man in the background","359082432.jpg#2r1c","Laboratorní pes stojí na spadlém kmeni stromu s chlápkem v pozadí.","zvíře je inteligentnější než člověk v pozadí"
"contradiction","A lab dog is standing on a fallen tree trunk with a guy in the background.","there is a guy carrying his pet with him near fallen tree","359082432.jpg#2r1e","Laboratorní pes stojí na spadlém kmeni stromu s chlápkem v pozadí.","u spadlého stromu s sebou veze svého mazlíčka"
"entailment","A man in suit waiting for the green light.","A man waits at a red light.","2411585767.jpg#3r1e","Muž v obleku čekající na zelenou.","Muž čeká na červenou."
"neutral","A man in suit waiting for the green light.","A man is on his way to work.","2411585767.jpg#3r1n","Muž v obleku čekající na zelenou.","Muž je na cestě do práce."
"contradiction","A man in suit waiting for the green light.","A man ran a red light.","2411585767.jpg#3r1c","Muž v obleku čekající na zelenou.","Nějaký muž projel na červenou."
"neutral","An officer in a black uniform and hat stands to the left of a large structure with other officers in the background.","A group of officers stand near a crime scene.","4653258614.jpg#1r1n","Nalevo od velké stavby stojí důstojník v černé uniformě a klobouku s dalšími důstojníky v pozadí.","Skupina policistů stojí poblíž místa činu."
"entailment","An officer in a black uniform and hat stands to the left of a large structure with other officers in the background.","A group of officers are standing.","4653258614.jpg#1r1e","Nalevo od velké stavby stojí důstojník v černé uniformě a klobouku s dalšími důstojníky v pozadí.","Skupina důstojníků stojí."
"contradiction","An officer in a black uniform and hat stands to the left of a large structure with other officers in the background.","An officer enjoys coffee in a shop.","4653258614.jpg#1r1c","Nalevo od velké stavby stojí důstojník v černé uniformě a klobouku s dalšími důstojníky v pozadí.","Důstojník si užívá kávu v obchodě."
"contradiction","A woman holding a newborn baby.","man runs fast","4858173106.jpg#4r1c","Žena, která drží novorozeně.","muž běží rychle"
"entailment","A woman holding a newborn baby.","woman holds baby","4858173106.jpg#4r1e","Žena, která drží novorozeně.","žena drží dítě"
"entailment","A woman holding a newborn baby.","woman holds her new baby","4858173106.jpg#4r1n","Žena, která drží novorozeně.","žena drží své nové dítě"
"neutral","The small dog is running across the lawn.","A dog is chasing a ball.","1119015538.jpg#4r1n","Malý pes běží přes trávník.","Pes honí míč."
"contradiction","The small dog is running across the lawn.","A cat is running up a tree.","1119015538.jpg#4r1c","Malý pes běží přes trávník.","Na strom vybíhá kočka."
"entailment","The small dog is running across the lawn.","A mammal is running through the yard.","1119015538.jpg#4r1e","Malý pes běží přes trávník.","Po dvoře pobíhá savec."
"entailment","A dog is pulling a red sled across the snow.","A dog is pulling a sled.","3247693965.jpg#3r1e","Pes táhne po sněhu červené saně.","Pes táhne sáňky."
"neutral","A dog is pulling a red sled across the snow.","A dog is pulling a sled with bags.","3247693965.jpg#3r1n","Pes táhne po sněhu červené saně.","Pes táhne sáňky s taškami."
